date,CPIAUCSL,CIVPART,GDP,GEPUCURRENT,PPIACO,UNRATE,CLI,GDP_Reference
2002-12-31,181.8,66.3,11061.433,118.56196575483986,132.9,6.0,98.0932,98.38266
2003-01-01,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-02,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-03,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-04,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-05,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-06,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-07,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-08,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-09,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-10,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-11,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-12,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-13,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-14,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-15,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-16,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-17,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-18,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-19,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-20,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-21,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-22,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-23,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-24,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-25,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-26,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-27,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-28,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-29,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-30,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-01-31,182.6,66.4,11174.129,127.24341007801966,135.3,5.8,98.02883,98.33516
2003-02-01,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-02,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-03,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-04,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-05,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-06,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-07,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-08,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-09,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-10,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-11,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-12,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-13,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-14,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-15,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-16,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-17,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-18,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-19,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-20,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-21,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-22,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-23,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-24,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-25,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-26,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-27,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-02-28,183.6,66.4,11174.129,135.76521227802962,137.6,5.9,97.99784,98.32811
2003-03-01,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-02,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-03,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-04,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-05,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-06,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-07,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-08,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-09,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-10,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-11,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-12,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-13,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-14,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-15,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-16,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-17,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-18,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-19,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-20,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-21,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-22,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-23,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-24,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-25,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-26,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-27,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-28,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-29,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-30,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-03-31,183.9,66.3,11174.129,169.1943159555059,141.2,5.9,98.02911,98.36688
2003-04-01,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-02,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-03,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-04,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-05,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-06,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-07,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-08,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-09,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-10,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-11,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-12,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-13,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-14,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-15,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-16,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-17,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-18,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-19,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-20,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-21,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-22,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-23,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-24,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-25,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-26,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-27,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-28,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-29,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-04-30,183.2,66.4,11312.766,135.17187966426576,136.8,6.0,98.1471,98.4526
2003-05-01,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-02,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-03,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-04,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-05,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-06,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-07,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-08,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-09,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-10,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-11,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-12,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-13,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-14,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-15,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-16,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-17,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-18,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-19,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-20,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-21,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-22,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-23,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-24,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-25,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-26,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-27,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-28,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-29,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-30,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-05-31,182.9,66.4,11312.766,106.08667170328285,136.7,6.1,98.34695,98.58334
2003-06-01,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-02,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-03,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-04,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-05,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-06,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-07,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-08,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-09,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-10,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-11,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-12,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-13,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-14,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-15,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-16,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-17,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-18,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-19,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-20,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-21,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-22,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-23,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-24,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-25,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-26,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-27,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-28,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-29,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-06-30,183.1,66.5,11312.766,88.79703940736059,138.0,6.3,98.60476,98.75182
2003-07-01,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-02,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-03,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-04,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-05,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-06,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-07,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-08,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-09,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-10,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-11,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-12,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-13,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-14,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-15,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-16,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-17,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-18,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-19,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-20,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-21,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-22,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-23,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-24,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-25,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-26,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-27,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-28,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-29,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-30,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-07-31,183.7,66.2,11566.669,79.48275620209556,137.7,6.2,98.90762,98.93972
2003-08-01,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-02,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-03,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-04,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-05,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-06,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-07,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-08,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-09,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-10,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-11,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-12,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-13,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-14,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-15,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-16,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-17,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-18,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-19,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-20,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-21,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-22,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-23,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-24,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-25,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-26,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-27,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-28,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-29,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-30,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-08-31,184.5,66.1,11566.669,68.99711428223021,138.0,6.1,99.2458,99.12505
2003-09-01,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-02,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-03,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-04,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-05,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-06,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-07,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-08,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-09,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-10,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-11,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-12,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-13,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-14,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-15,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-16,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-17,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-18,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-19,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-20,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-21,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-22,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-23,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-24,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-25,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-26,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-27,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-28,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-29,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-09-30,185.1,66.1,11566.669,81.23829130622514,138.5,6.1,99.60869,99.28806
2003-10-01,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-02,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-03,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-04,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-05,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-06,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-07,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-08,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-09,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-10,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-11,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-12,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-13,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-14,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-15,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-16,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-17,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-18,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-19,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-20,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-21,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-22,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-23,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-24,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-25,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-26,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-27,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-28,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
2003-10-29,184.9,66.1,11772.234,76.40648019639113,139.3,6.0,99.97696,99.41727
